customer_id,age,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,support_tickets,usage_hours,last_payment_days_ago,is_autopay,discount_used,churn
CUST_2352,23,4,103.49,6433.8,One year,Cash,Fiber Optic,7,59.83,11,1,0,0
CUST_2353,26,2,95.59,6011.39,Month-to-month,UPI,DSL,5,36.41,17,1,1,1
CUST_2354,50,59,68.34,6373.08,Month-to-month,Bank Transfer,Fiber Optic,7,76.5,32,1,1,1
CUST_2355,58,27,31.16,7754.49,Month-to-month,Cash,DSL,0,14.44,19,1,1,0
CUST_2356,42,27,31.54,4628.89,Two year,UPI,Fiber Optic,1,87.94,27,0,1,0
CUST_2357,65,7,100.15,1839.93,Month-to-month,Credit Card,DSL,4,95.59,32,0,0,1
CUST_2358,30,63,72.94,6911.46,Month-to-month,UPI,DSL,2,1.12,25,0,1,1
CUST_2359,26,46,68.16,5967.57,Month-to-month,Credit Card,Fiber Optic,0,84.43,28,1,1,1
CUST_2360,30,63,88.06,3373.04,Month-to-month,Cash,No,1,51.1,40,1,0,0
CUST_2361,48,12,105.88,3841.2,Two year,Cash,Fiber Optic,4,46.68,27,1,1,1
CUST_2362,58,13,82.89,3348.89,Month-to-month,Bank Transfer,Fiber Optic,1,24.63,14,1,1,1
CUST_2363,28,43,96.28,7446.54,Two year,Bank Transfer,Fiber Optic,5,45.29,42,1,0,1
CUST_2364,21,17,96.53,2813.9,Month-to-month,Cash,Fiber Optic,7,95.09,39,0,0,1
CUST_2365,51,63,55.63,7711.53,Two year,Credit Card,DSL,0,21.87,2,0,0,0
CUST_2366,55,36,47.41,7291.15,One year,Credit Card,DSL,3,18.73,17,1,0,1
CUST_2367,63,8,100.12,5081.12,One year,Cash,No,3,24.95,1,1,0,0
CUST_2368,21,69,57.72,4680.59,One year,Credit Card,Fiber Optic,4,55.63,32,1,0,1
CUST_2369,55,36,110.33,3023.71,Month-to-month,Cash,Fiber Optic,1,93.1,19,1,0,1
CUST_2370,36,28,26.97,244.87,One year,Bank Transfer,Fiber Optic,2,57.81,14,0,0,0
CUST_2371,23,47,25.82,1108.22,Month-to-month,Credit Card,Fiber Optic,0,25.1,31,0,1,0
CUST_2372,51,30,112.7,6058.43,Month-to-month,Bank Transfer,Fiber Optic,3,44.6,18,1,0,0
CUST_2373,35,23,84.85,3825.17,One year,UPI,Fiber Optic,3,39.65,14,1,1,0
CUST_2374,30,16,57.96,1283.72,Month-to-month,Bank Transfer,DSL,1,5.61,14,1,0,1
CUST_2375,58,14,95.51,2185.29,Two year,UPI,Fiber Optic,3,51.55,24,1,0,0
CUST_2376,40,71,87.23,7587.91,Month-to-month,Bank Transfer,Fiber Optic,6,13.47,5,0,0,0
CUST_2377,36,52,73.12,3000.35,Month-to-month,Bank Transfer,No,7,84.38,16,0,1,0
CUST_2378,62,37,29.89,7270.69,Two year,Credit Card,Fiber Optic,1,55.35,5,1,0,0
CUST_2379,28,29,101.22,2506.62,One year,Bank Transfer,Fiber Optic,0,84.62,13,0,0,0
CUST_2380,18,67,106.6,4391.44,One year,Cash,DSL,1,95.65,16,1,0,0
CUST_2381,41,15,37.22,261.77,One year,Credit Card,DSL,3,94.38,15,1,0,0
CUST_2382,24,47,105.05,4222.81,Two year,Credit Card,No,1,10.94,31,1,0,0
CUST_2383,42,46,107.78,5131.84,Month-to-month,Credit Card,Fiber Optic,3,94.54,5,1,0,0
CUST_2384,38,52,74.94,1951.01,One year,Bank Transfer,DSL,5,79.78,21,0,0,1
CUST_2385,32,19,85.62,4673.6,Month-to-month,Credit Card,Fiber Optic,4,77.99,30,1,1,1
CUST_2386,18,21,58.22,5212.63,Month-to-month,UPI,DSL,3,9.92,23,0,1,1
CUST_2387,29,64,48.18,5526.4,Month-to-month,UPI,Fiber Optic,6,18.77,38,0,0,1
CUST_2388,24,37,92.2,6233.59,Month-to-month,Bank Transfer,DSL,6,97.54,29,1,0,1
CUST_2389,32,27,106.19,2559.58,One year,Credit Card,Fiber Optic,6,22.12,13,0,1,1
CUST_2390,38,55,85.41,4585.44,Two year,Cash,Fiber Optic,6,17.74,32,1,0,0
CUST_2391,36,29,71.16,7854.47,One year,Cash,DSL,3,36.87,42,1,0,0
CUST_2392,46,20,35.89,7195.34,One year,UPI,No,3,91.42,27,0,0,0
CUST_2393,42,25,25.35,7626.06,Month-to-month,Bank Transfer,No,4,48.14,34,0,1,1
CUST_2394,50,70,64.57,3150.48,Month-to-month,Bank Transfer,DSL,5,92.14,33,0,1,1
CUST_2395,66,63,24.93,6316.73,Month-to-month,Bank Transfer,Fiber Optic,7,34.1,4,1,1,0
CUST_2396,49,36,76.93,4997.19,One year,Bank Transfer,Fiber Optic,2,23.43,18,1,1,0
CUST_2397,66,2,58.27,753.61,Month-to-month,Bank Transfer,Fiber Optic,3,50.03,6,1,1,1
CUST_2398,52,22,95.72,6609.45,Month-to-month,Credit Card,No,2,61.93,28,0,1,1
CUST_2399,61,16,50.56,5449.1,Two year,Credit Card,Fiber Optic,0,39.76,44,0,0,0
CUST_2400,55,18,79.3,1671.45,One year,Credit Card,Fiber Optic,5,35.26,27,0,1,1
CUST_2401,43,69,73.77,729.93,One year,Cash,Fiber Optic,7,22.59,26,1,0,0
CUST_2402,28,54,20.47,6712.47,One year,Credit Card,Fiber Optic,1,28.23,20,0,1,0
CUST_2403,52,30,27.24,723.32,Month-to-month,Bank Transfer,Fiber Optic,2,67.64,13,0,0,0
CUST_2404,25,45,49.04,821.7,Month-to-month,Bank Transfer,DSL,6,37.62,28,0,0,1
CUST_2405,63,19,108.22,3476.53,Two year,Cash,Fiber Optic,5,8.9,34,1,0,1
CUST_2406,31,34,34.7,1164.9,One year,Cash,Fiber Optic,0,14.68,23,1,0,0
CUST_2407,27,13,91.09,7317.99,One year,UPI,Fiber Optic,5,37.87,10,1,0,0
CUST_2408,19,43,117.34,3815.24,Month-to-month,Cash,Fiber Optic,1,92.53,30,1,0,1
CUST_2409,63,62,99.06,4596.29,One year,UPI,DSL,3,38.52,22,1,1,0
CUST_2410,26,22,44.29,7432.04,Month-to-month,Credit Card,DSL,3,7.0,5,0,1,1
CUST_2411,20,52,110.84,4289.08,Month-to-month,Bank Transfer,Fiber Optic,6,42.38,44,0,1,1
CUST_2412,38,52,29.31,2893.37,Month-to-month,UPI,Fiber Optic,3,67.21,9,1,1,0
CUST_2413,43,36,66.81,6397.53,Month-to-month,UPI,Fiber Optic,4,59.77,43,0,1,1
CUST_2414,25,19,108.75,3598.52,Month-to-month,UPI,Fiber Optic,4,28.6,4,0,1,1
CUST_2415,65,38,84.13,2615.91,Month-to-month,Cash,No,4,69.12,42,0,0,1
CUST_2416,19,70,61.36,5813.51,One year,Cash,DSL,6,63.43,1,0,0,0
CUST_2417,23,57,49.28,6432.68,One year,Cash,No,4,18.05,34,0,1,0
CUST_2418,45,20,57.51,6354.56,Month-to-month,UPI,DSL,0,17.05,41,1,0,1
CUST_2419,46,9,70.89,7823.63,Month-to-month,Credit Card,Fiber Optic,7,55.17,26,0,0,1
CUST_2420,43,32,51.9,6314.67,Two year,Bank Transfer,Fiber Optic,6,66.28,18,0,1,1
CUST_2421,42,4,116.9,6182.47,Month-to-month,Cash,Fiber Optic,5,96.23,16,0,0,1
CUST_2422,29,50,113.31,6874.13,Month-to-month,Credit Card,DSL,0,42.77,23,1,0,1
CUST_2423,22,5,107.07,101.46,One year,Cash,DSL,3,76.73,36,1,0,0
CUST_2424,51,20,62.18,2963.21,Month-to-month,Cash,Fiber Optic,1,12.54,26,0,1,1
CUST_2425,65,37,89.13,5927.06,One year,UPI,Fiber Optic,4,89.07,2,1,1,1
CUST_2426,54,22,110.28,4837.78,One year,UPI,No,5,63.68,44,0,0,0
CUST_2427,32,58,105.04,1502.82,Two year,Cash,DSL,1,63.27,5,1,0,0
CUST_2428,61,68,61.43,2499.49,Two year,Bank Transfer,No,6,15.1,29,1,0,1
CUST_2429,53,44,31.24,2760.66,Two year,Cash,DSL,6,4.92,4,1,1,1
CUST_2430,32,34,27.56,4585.84,Month-to-month,Bank Transfer,DSL,0,70.44,35,1,0,0
CUST_2431,60,42,77.71,6669.63,Two year,Credit Card,DSL,4,12.59,22,0,0,1
CUST_2432,65,9,84.26,7466.69,Month-to-month,Cash,No,6,13.57,8,1,0,1
CUST_2433,40,7,104.98,6025.73,One year,Bank Transfer,Fiber Optic,0,19.56,44,0,0,0
CUST_2434,23,68,49.25,6759.31,One year,Credit Card,DSL,0,10.68,21,1,0,0
CUST_2435,63,19,36.75,3813.76,Month-to-month,Credit Card,DSL,2,62.91,8,0,0,1
CUST_2436,67,31,57.9,3179.23,One year,UPI,DSL,5,42.78,5,0,0,0
CUST_2437,61,35,55.36,3202.4,Month-to-month,Credit Card,Fiber Optic,0,27.34,21,0,0,0
CUST_2438,60,57,33.25,4966.7,Month-to-month,UPI,DSL,3,44.63,27,0,0,1
CUST_2439,62,61,87.23,1081.47,Two year,Credit Card,Fiber Optic,6,84.57,38,1,0,1
CUST_2440,38,31,70.87,4678.0,Month-to-month,Credit Card,Fiber Optic,0,92.78,5,1,0,0
CUST_2441,40,53,92.11,5354.55,Month-to-month,Bank Transfer,No,4,49.26,21,0,1,1
CUST_2442,60,32,55.27,3567.38,Month-to-month,Bank Transfer,Fiber Optic,6,57.11,8,0,0,1
CUST_2443,33,66,52.57,7630.02,Two year,UPI,DSL,7,26.46,22,1,1,0
CUST_2444,64,59,67.26,4904.88,Month-to-month,Cash,No,7,51.85,18,0,0,1
CUST_2445,32,10,107.74,1838.0,Month-to-month,Bank Transfer,Fiber Optic,6,75.06,4,1,0,1
CUST_2446,42,2,24.03,3885.81,Two year,Credit Card,Fiber Optic,3,49.72,4,1,0,0
CUST_2447,53,66,100.48,5435.7,Month-to-month,UPI,Fiber Optic,0,30.91,37,0,0,1
CUST_2448,28,60,56.9,2656.67,Month-to-month,UPI,DSL,3,58.62,15,0,0,0
CUST_2449,68,17,105.46,729.17,One year,UPI,Fiber Optic,0,94.72,38,1,0,0
CUST_2450,32,16,100.22,4709.14,Month-to-month,Credit Card,DSL,5,88.91,27,0,0,1
CUST_2451,21,16,54.88,7588.17,Two year,Bank Transfer,DSL,3,77.15,21,0,1,0
CUST_2452,38,46,89.39,3932.07,Month-to-month,Cash,DSL,1,28.34,4,1,1,1
CUST_2453,30,39,35.96,7258.26,Two year,UPI,DSL,2,24.91,11,0,0,0
CUST_2454,39,31,109.63,6696.69,Two year,Credit Card,Fiber Optic,3,84.02,19,0,0,1
CUST_2455,36,1,60.45,1264.56,Month-to-month,Bank Transfer,Fiber Optic,4,18.95,19,1,1,1
CUST_2456,51,11,65.56,5694.54,Month-to-month,Bank Transfer,Fiber Optic,7,60.96,27,1,0,1
CUST_2457,31,4,90.58,3540.18,Two year,Cash,Fiber Optic,2,44.45,40,1,1,1
CUST_2458,21,71,102.08,2076.95,Month-to-month,UPI,Fiber Optic,2,47.33,42,0,1,1
CUST_2459,65,26,43.63,5526.81,One year,Credit Card,Fiber Optic,0,46.0,28,0,1,0
CUST_2460,69,50,86.14,5967.02,One year,Bank Transfer,No,3,90.1,5,1,0,0
CUST_2461,63,12,59.2,1521.18,One year,Credit Card,Fiber Optic,5,9.62,25,0,0,1
CUST_2462,44,65,56.87,7324.11,Two year,Bank Transfer,Fiber Optic,6,78.51,3,0,1,0
CUST_2463,46,47,89.0,6034.06,Month-to-month,UPI,DSL,2,83.67,26,1,0,0
CUST_2464,64,53,58.72,7473.67,Month-to-month,UPI,Fiber Optic,4,94.34,10,0,1,1
CUST_2465,45,71,54.61,2604.88,Two year,Cash,Fiber Optic,7,45.81,24,0,0,0
CUST_2466,52,2,103.59,7520.75,Two year,Bank Transfer,Fiber Optic,5,50.51,29,0,1,1
CUST_2467,25,24,30.13,3011.29,One year,Credit Card,Fiber Optic,7,96.17,7,1,0,1
CUST_2468,33,4,87.59,526.36,Two year,Bank Transfer,DSL,7,46.39,44,0,0,1
CUST_2469,59,19,44.87,6127.46,One year,Credit Card,DSL,5,50.85,23,0,0,0
CUST_2470,53,26,21.55,5657.71,Month-to-month,Cash,No,4,33.89,27,0,0,0
CUST_2471,47,40,36.68,4823.5,Two year,Bank Transfer,Fiber Optic,6,4.13,42,1,0,1
CUST_2472,35,50,80.67,3970.16,Month-to-month,UPI,DSL,4,43.87,9,1,0,0
CUST_2473,19,43,90.91,354.11,Month-to-month,Credit Card,DSL,0,65.85,44,0,0,0
CUST_2474,66,67,22.11,5034.32,Month-to-month,UPI,Fiber Optic,7,69.3,3,1,0,0
CUST_2475,30,12,23.64,3392.99,One year,Cash,Fiber Optic,1,1.64,13,0,0,0
CUST_2476,21,67,110.25,4525.65,Two year,Cash,Fiber Optic,6,80.3,6,0,0,1
CUST_2477,43,27,27.33,3491.64,Month-to-month,Credit Card,DSL,3,49.75,38,1,0,0
CUST_2478,42,54,109.42,7731.84,Month-to-month,Bank Transfer,DSL,2,52.55,21,1,0,1
CUST_2479,47,66,42.82,4872.46,One year,UPI,Fiber Optic,3,96.21,19,0,1,0
CUST_2480,28,49,94.0,6018.97,Two year,UPI,Fiber Optic,5,29.16,25,1,0,1
CUST_2481,24,16,50.97,7497.14,One year,Credit Card,DSL,2,76.4,39,1,1,0
CUST_2482,48,2,105.88,4773.63,One year,Credit Card,DSL,6,57.9,4,1,0,0
CUST_2483,61,60,90.05,195.29,One year,Credit Card,Fiber Optic,0,70.38,22,1,0,0
CUST_2484,27,54,60.18,370.9,Month-to-month,Cash,Fiber Optic,7,42.36,5,1,0,1
CUST_2485,56,30,27.63,5648.47,Month-to-month,Cash,DSL,7,28.64,1,1,0,0
CUST_2486,30,38,93.27,2304.77,Month-to-month,UPI,Fiber Optic,3,55.07,17,0,0,1
CUST_2487,48,28,81.69,4677.1,Two year,Bank Transfer,No,0,38.12,9,1,0,0
CUST_2488,24,25,20.29,1697.99,Month-to-month,Credit Card,No,0,23.07,9,1,0,0
CUST_2489,66,10,20.94,2234.97,One year,Cash,Fiber Optic,6,84.08,24,1,0,0
CUST_2490,59,60,100.88,4086.66,Month-to-month,Bank Transfer,Fiber Optic,3,48.11,10,0,0,1
CUST_2491,59,42,45.94,7807.0,Month-to-month,Credit Card,DSL,3,84.88,20,1,0,0
CUST_2492,53,40,83.61,4968.54,Month-to-month,Bank Transfer,Fiber Optic,6,47.93,17,1,0,1
CUST_2493,37,42,65.42,7495.57,Month-to-month,Credit Card,Fiber Optic,6,56.12,13,1,1,1
CUST_2494,21,47,106.34,7679.1,Month-to-month,Bank Transfer,Fiber Optic,2,99.53,29,0,1,1
CUST_2495,24,37,111.7,1744.07,One year,UPI,Fiber Optic,5,95.2,36,1,0,0
CUST_2496,18,22,119.68,2558.43,Month-to-month,Credit Card,Fiber Optic,5,27.9,23,1,0,0
CUST_2497,61,57,35.37,6182.94,One year,Credit Card,No,6,87.0,27,0,0,0
CUST_2498,62,27,106.3,6947.44,Month-to-month,UPI,DSL,4,39.65,18,1,0,1
CUST_2499,59,41,46.6,4201.89,Month-to-month,Credit Card,DSL,0,8.05,18,0,0,1
CUST_2500,64,34,79.08,7946.49,Month-to-month,Credit Card,Fiber Optic,7,58.0,9,1,0,1
CUST_2501,30,32,70.58,191.42,Two year,Cash,DSL,5,97.73,3,1,0,0
CUST_2502,39,66,21.8,2466.78,Month-to-month,UPI,Fiber Optic,1,97.46,7,0,0,0
CUST_2503,38,12,113.28,5022.98,Month-to-month,Cash,DSL,6,13.52,15,1,0,1
CUST_2504,39,40,27.83,3807.39,Two year,UPI,Fiber Optic,6,77.35,30,1,0,0
CUST_2505,45,10,88.82,1021.16,Month-to-month,Bank Transfer,Fiber Optic,2,80.48,9,1,0,0
CUST_2506,26,48,98.5,3005.52,Two year,UPI,DSL,6,37.51,41,1,0,1
CUST_2507,43,20,99.53,301.03,Month-to-month,UPI,DSL,2,66.2,27,0,0,1
CUST_2508,26,39,33.55,5177.69,One year,Cash,DSL,4,49.33,36,1,1,0
CUST_2509,32,60,64.76,7152.67,Month-to-month,Credit Card,Fiber Optic,4,23.56,18,0,1,1
CUST_2510,27,66,102.94,7090.51,Two year,UPI,Fiber Optic,6,76.37,31,0,0,1
CUST_2511,41,65,50.27,5626.4,One year,Credit Card,Fiber Optic,0,27.01,17,0,1,0
CUST_2512,59,51,66.77,3779.58,Month-to-month,UPI,Fiber Optic,2,34.7,6,1,0,0
CUST_2513,25,36,47.28,4145.05,Month-to-month,Cash,Fiber Optic,2,19.81,39,1,0,1
CUST_2514,41,24,66.36,1181.66,Month-to-month,UPI,DSL,1,72.21,25,1,1,0
CUST_2515,33,27,108.78,2794.04,One year,Bank Transfer,Fiber Optic,0,46.41,42,1,0,0
CUST_2516,66,2,65.51,1583.05,Month-to-month,UPI,DSL,0,44.89,42,1,0,1
CUST_2517,43,31,75.59,6587.48,Month-to-month,UPI,Fiber Optic,5,60.85,38,1,0,0
CUST_2518,44,57,60.4,7326.56,One year,Credit Card,Fiber Optic,4,16.57,38,0,0,1
CUST_2519,54,66,66.01,4341.69,Month-to-month,Credit Card,Fiber Optic,5,89.92,31,1,0,1
CUST_2520,21,29,21.52,5849.34,Month-to-month,Bank Transfer,Fiber Optic,7,47.05,29,0,1,1
CUST_2521,67,15,48.37,1059.57,Month-to-month,UPI,No,0,37.29,40,1,0,0
CUST_2522,41,12,63.66,4907.42,One year,Credit Card,No,6,13.54,9,0,1,0
CUST_2523,36,28,83.38,5652.05,Two year,UPI,Fiber Optic,1,17.63,1,1,0,0
CUST_2524,53,24,65.01,3676.87,Month-to-month,Cash,DSL,6,92.12,16,0,1,1
CUST_2525,56,21,53.78,2021.86,One year,Cash,No,6,46.21,38,0,1,0
CUST_2526,27,10,58.81,7031.26,Month-to-month,Bank Transfer,DSL,0,72.5,23,0,0,0
CUST_2527,42,18,44.23,5968.98,Month-to-month,Cash,Fiber Optic,5,8.97,8,1,0,0
CUST_2528,35,14,112.45,7208.87,Month-to-month,Credit Card,Fiber Optic,3,64.7,12,0,0,0
CUST_2529,36,34,72.17,6565.38,Month-to-month,Credit Card,No,6,92.23,10,0,1,1
CUST_2530,53,58,21.34,7923.96,Month-to-month,Bank Transfer,No,6,30.7,16,0,0,0
CUST_2531,27,22,21.94,1618.16,Two year,UPI,DSL,3,58.33,43,0,1,0
CUST_2532,50,70,117.3,785.31,Two year,Credit Card,Fiber Optic,1,94.08,24,1,0,0
CUST_2533,67,36,42.15,2762.32,Month-to-month,Cash,DSL,4,72.21,39,1,1,0
CUST_2534,22,45,100.56,1119.13,Month-to-month,Credit Card,DSL,2,7.17,8,1,0,0
CUST_2535,64,36,25.83,4232.73,Two year,Bank Transfer,Fiber Optic,0,38.49,11,1,0,0
CUST_2536,66,22,112.12,5100.93,Month-to-month,Cash,DSL,5,9.49,41,1,0,1
CUST_2537,52,61,107.44,4668.48,One year,Cash,Fiber Optic,7,86.27,26,1,0,1
CUST_2538,61,56,77.11,2148.0,Month-to-month,Cash,No,4,62.54,7,1,0,0
CUST_2539,51,33,20.9,7279.71,Month-to-month,Bank Transfer,Fiber Optic,5,95.68,15,1,0,1
CUST_2540,50,45,45.78,267.26,Month-to-month,Bank Transfer,DSL,4,2.96,15,0,0,1
CUST_2541,38,36,60.68,2849.31,Two year,UPI,Fiber Optic,0,42.89,3,1,0,0
CUST_2542,34,20,66.01,5780.04,Two year,UPI,No,2,11.33,16,1,0,0
CUST_2543,39,18,49.77,6158.74,Month-to-month,UPI,Fiber Optic,0,35.7,15,1,0,0
CUST_2544,65,38,23.29,3387.34,Two year,Bank Transfer,Fiber Optic,2,17.03,25,1,0,0
CUST_2545,54,67,79.01,233.59,Month-to-month,Cash,No,5,33.55,33,1,1,1
CUST_2546,32,23,72.42,4982.55,Month-to-month,Cash,DSL,1,82.11,14,1,0,1
CUST_2547,52,16,48.3,598.45,One year,Credit Card,No,2,16.91,24,1,0,0
CUST_2548,45,59,23.8,952.06,One year,UPI,No,7,47.89,11,1,1,0
CUST_2549,24,69,119.46,5236.98,Month-to-month,Cash,No,4,92.24,3,0,0,0
CUST_2550,49,68,68.2,2568.66,Month-to-month,Cash,DSL,1,99.88,9,0,0,0
CUST_2551,28,21,95.6,2849.44,Two year,Cash,No,5,25.81,6,0,0,1
CUST_2552,27,70,65.23,3945.78,Two year,Cash,Fiber Optic,3,93.62,31,1,0,0
CUST_2553,26,12,24.32,7830.77,Two year,Bank Transfer,Fiber Optic,1,26.88,16,0,1,0
CUST_2554,31,16,50.96,7726.99,Month-to-month,UPI,Fiber Optic,2,41.94,11,0,0,1
CUST_2555,30,14,52.01,3388.46,One year,Cash,DSL,7,87.91,17,0,0,0
CUST_2556,42,61,103.84,2197.44,Month-to-month,Cash,Fiber Optic,1,78.83,3,0,1,1
CUST_2557,19,71,85.42,2490.48,Two year,Cash,Fiber Optic,7,85.89,19,1,0,0
CUST_2558,52,46,47.54,2223.37,Month-to-month,Cash,Fiber Optic,7,80.23,24,0,0,1
CUST_2559,24,32,116.77,4304.74,Month-to-month,Credit Card,Fiber Optic,5,24.27,42,1,1,1
CUST_2560,38,15,52.15,4894.19,Month-to-month,Cash,DSL,1,56.32,8,0,0,0
CUST_2561,35,44,119.82,3961.36,Two year,Cash,Fiber Optic,5,39.14,36,0,0,1
CUST_2562,20,17,119.62,3323.16,One year,Cash,DSL,3,46.51,40,1,0,0
CUST_2563,59,41,39.12,1769.15,Month-to-month,Credit Card,Fiber Optic,2,16.24,2,1,0,0
CUST_2564,56,54,51.27,3911.79,One year,Bank Transfer,DSL,6,32.26,23,1,0,1
CUST_2565,58,44,68.6,2794.71,Two year,Credit Card,Fiber Optic,4,85.91,40,0,1,0
CUST_2566,66,5,86.41,4378.6,Month-to-month,Cash,Fiber Optic,1,89.86,30,1,0,1
CUST_2567,28,27,72.8,5434.0,Two year,Bank Transfer,No,6,61.41,25,1,0,0
CUST_2568,56,43,116.94,5103.17,Two year,Cash,Fiber Optic,0,50.33,7,1,0,0
CUST_2569,41,31,92.4,3753.67,Month-to-month,Bank Transfer,Fiber Optic,4,71.57,28,0,1,1
CUST_2570,63,17,41.2,4492.81,Month-to-month,Cash,Fiber Optic,1,61.28,41,0,0,1
CUST_2571,36,54,30.51,2350.36,Month-to-month,Cash,Fiber Optic,4,98.38,17,1,0,0
CUST_2572,21,62,88.84,291.5,Month-to-month,Bank Transfer,Fiber Optic,6,19.82,32,1,0,1
CUST_2573,43,32,35.85,5037.65,Month-to-month,Bank Transfer,DSL,0,45.46,1,1,0,0
CUST_2574,55,40,98.77,2095.29,One year,Cash,Fiber Optic,4,91.91,27,0,0,0
CUST_2575,59,13,51.1,5384.73,One year,Credit Card,Fiber Optic,6,91.56,44,1,1,0
CUST_2576,49,35,52.69,6001.37,Month-to-month,Credit Card,DSL,4,50.04,36,0,0,1
CUST_2577,56,5,21.08,7335.83,One year,Credit Card,DSL,0,14.35,7,1,0,0
CUST_2578,62,29,90.1,7669.17,One year,Credit Card,Fiber Optic,7,81.68,3,0,0,1
CUST_2579,63,70,31.33,183.16,Two year,Bank Transfer,Fiber Optic,0,58.93,30,1,1,0
CUST_2580,53,25,97.29,7923.96,Month-to-month,Bank Transfer,DSL,0,77.54,1,0,0,1
CUST_2581,57,22,69.19,5495.84,One year,Credit Card,No,7,46.79,34,1,1,0
CUST_2582,54,66,98.43,5183.84,Two year,UPI,No,7,21.18,38,0,1,1
CUST_2583,50,45,78.39,220.18,Month-to-month,UPI,DSL,3,3.37,43,1,0,0
CUST_2584,53,69,28.24,6903.74,Month-to-month,UPI,DSL,5,56.35,36,0,1,1
CUST_2585,20,1,96.57,1249.38,Month-to-month,Cash,Fiber Optic,5,16.94,33,1,0,1
CUST_2586,26,44,26.98,6714.91,Two year,Credit Card,No,6,19.53,43,1,0,0
CUST_2587,25,39,67.87,222.94,Month-to-month,Cash,Fiber Optic,0,44.19,16,1,1,0
CUST_2588,50,54,37.23,5203.12,Two year,Bank Transfer,Fiber Optic,6,44.77,38,1,1,0
CUST_2589,23,29,95.23,3534.93,Two year,Bank Transfer,DSL,5,28.16,11,0,1,1
CUST_2590,58,54,111.16,1686.06,Month-to-month,UPI,Fiber Optic,4,14.06,8,1,0,1
CUST_2591,56,16,75.41,949.73,One year,UPI,Fiber Optic,0,94.55,1,0,1,0
CUST_2592,21,20,72.71,3577.01,Month-to-month,Bank Transfer,DSL,7,14.03,14,0,1,1
CUST_2593,30,46,96.4,1074.12,Month-to-month,UPI,Fiber Optic,1,35.73,30,0,0,1
CUST_2594,66,67,20.51,3942.93,One year,UPI,DSL,0,31.18,21,1,1,0
CUST_2595,19,65,111.78,5039.21,One year,Bank Transfer,Fiber Optic,7,86.77,21,1,1,0
CUST_2596,22,58,39.74,6636.34,Month-to-month,Cash,DSL,0,41.6,34,1,0,1
CUST_2597,61,53,118.41,5461.33,Two year,UPI,DSL,5,13.28,38,1,1,1
CUST_2598,44,1,93.63,615.08,Month-to-month,Cash,No,6,2.02,26,1,1,1
CUST_2599,49,66,97.43,2528.72,Month-to-month,UPI,DSL,2,72.47,41,1,1,1
CUST_2600,38,29,85.62,2375.03,Month-to-month,Credit Card,Fiber Optic,4,71.74,14,0,0,1
CUST_2601,25,70,67.17,7328.76,Month-to-month,Cash,DSL,7,42.36,40,1,0,1
CUST_2602,55,8,77.16,6955.48,Two year,Cash,DSL,7,13.5,35,1,1,1
CUST_2603,25,29,24.64,3024.17,One year,UPI,Fiber Optic,7,37.79,42,1,0,0
CUST_2604,67,51,82.4,662.13,Month-to-month,Cash,DSL,5,59.4,18,0,1,1
CUST_2605,20,33,82.61,7163.45,Month-to-month,Credit Card,DSL,6,70.69,20,0,0,1
CUST_2606,61,3,109.12,7116.7,Month-to-month,Bank Transfer,No,6,8.75,9,0,0,1
CUST_2607,20,60,70.57,6852.49,Month-to-month,Credit Card,DSL,4,56.07,41,0,0,1
CUST_2608,39,35,27.71,6776.14,One year,Bank Transfer,DSL,6,28.34,33,0,1,0
CUST_2609,23,69,50.62,3894.01,Two year,Credit Card,Fiber Optic,7,62.11,4,1,0,0
CUST_2610,19,20,85.56,1501.71,Two year,Credit Card,DSL,1,65.17,4,1,0,0
CUST_2611,40,39,43.93,3872.16,Month-to-month,Cash,Fiber Optic,7,91.15,16,1,0,1
CUST_2612,61,4,48.05,4007.32,Month-to-month,Credit Card,DSL,3,41.63,26,0,0,1
CUST_2613,19,19,102.05,3970.46,Month-to-month,UPI,DSL,2,54.22,6,0,0,1
CUST_2614,55,45,78.43,4356.3,Month-to-month,UPI,Fiber Optic,1,27.55,37,0,1,1
CUST_2615,34,43,70.85,2135.49,Month-to-month,UPI,No,1,29.37,22,0,1,0
CUST_2616,52,13,51.85,2993.31,Month-to-month,UPI,DSL,7,5.56,42,0,0,1
CUST_2617,51,13,93.09,3530.07,Month-to-month,Cash,Fiber Optic,4,29.32,39,0,0,1
CUST_2618,40,60,48.77,1135.86,One year,UPI,DSL,2,7.32,7,1,0,0
CUST_2619,47,57,93.71,3697.38,One year,Credit Card,DSL,4,96.43,42,0,0,1
CUST_2620,69,52,27.01,6502.71,Month-to-month,UPI,No,3,62.8,30,1,1,0
CUST_2621,25,53,106.45,6641.67,One year,Cash,DSL,6,18.14,10,1,0,0
CUST_2622,39,43,69.96,3351.35,Month-to-month,Bank Transfer,No,4,12.56,15,1,0,1
CUST_2623,61,42,63.85,4198.59,Month-to-month,Credit Card,DSL,0,37.64,6,1,0,0
CUST_2624,53,26,81.1,365.84,Two year,Credit Card,No,4,31.46,24,1,0,1
CUST_2625,22,23,82.42,5428.02,Month-to-month,Cash,Fiber Optic,6,28.65,2,1,0,0
CUST_2626,30,43,33.2,3296.39,Two year,Bank Transfer,No,0,47.35,40,1,0,0
CUST_2627,46,28,95.62,3619.27,Month-to-month,UPI,DSL,1,91.37,15,0,0,0
